,decimalLatitude,decimalLongitude,scientificName,id,eventDate,dateIdentified,coordinateUncertaintyInMeters
13840,11.421667099,49.5250015259,Lactoria cornuta,a7073bd7-b197-465a-ba9c-12f7df7d74a2,1987-02-18T12:00:00Z,NA,NA
13841,12.6333,45,Euterpina acutifrons,a707bf5a-8f64-42d9-be6b-12b698f4d2ed,1989-01-15T17:30:00Z,NA,NA
13842,15.2667,52.25,Subeucalanus subcrassus,a708cec5-cc70-4f19-9858-1ba21964bfc9,1963-10-22T12:00:00Z,NA,NA
13843,0.536533333333329,56.1509,Carcharhinus falciformis,a70d8e6e-a299-46f6-9daa-2471f4a3235b,NA,NA,NA
13844,12.5667,44.8,Calanopia elliptica,a70e349b-3431-4bed-82e7-310afb80a42f,1963-11-27T08:19:48Z,NA,NA
13845,25.2167,56.75,Parvocalanus latus,a70e3b1d-e372-486e-9579-06a1e7db4243,1968-09-05T07:34:48Z,NA,NA
13846,4.6668053,59.666805,Carcharhinus falciformis,a71183a0-05cd-476d-8bb1-ced165ab4639,NA,NA,NA
13847,12.3167,43.6167,Euterpina acutifrons,a71488bb-c1ba-4bd3-ad29-58920a747416,1966-12-01T07:30:00Z,NA,NA
13848,16,62,Parvocalanus latus,a716543e-ab11-4c7a-a702-917b938249e8,1980-03-21T05:00:00Z,NA,NA
13849,26.3167,56.8167,Parvocalanus latus,a71e2a29-5eda-480b-9af4-009c064b6619,1968-09-04T16:15:00Z,NA,NA
13850,25.65,57.2333,Temora turbinata,a71e4f36-e308-47d3-9fb1-457c5acafaba,1969-07-24T07:49:48Z,NA,NA
13851,11.2667,44.8,Subeucalanus subcrassus,a721b3e4-71f3-466f-acea-b00754b16166,1963-09-06T13:00:00Z,NA,NA
13852,25.323472,56.382,Acanthaster planci,a72bb4b2-48dd-4043-8952-4619fe0be5c3,NA,NA,NA
13853,3.7168057,54.450138,Carcharhinus falciformis,a72fbfb8-c614-4e07-a70b-05b277922154,NA,NA,NA
13854,29.1833,48.7667,Temora turbinata,a730ed29-87d4-46d7-be4f-deb1aebca165,1970-01-17T16:49:48Z,NA,NA
13855,28.5833,50.0167,Calanopia elliptica,a73360b1-9ee0-42aa-a55a-63b6e90a7f1b,1970-01-19T15:00:00Z,NA,NA
13856,12.05,44.9667,Parvocalanus latus,a7354242-2306-4e34-8464-c80da8924e0b,1986-03-04T03:55:12Z,NA,NA
13857,5.050139,52.266804,Carcharhinus falciformis,a73e92cc-7b59-43da-8d25-1d9614944daa,NA,NA,NA
13858,0.50305,55.721006666667,Carcharhinus falciformis,a743246d-82ca-4d86-b34c-d1cdbfc21c38,NA,NA,NA
13859,13.05,47.4167,Subeucalanus subcrassus,a74560ae-9290-406a-aef3-e9da3bfc5af2,1989-09-22T18:00:00Z,NA,NA
13860,7.150139,51.550137,Carcharhinus falciformis,a7473506-6730-420e-8269-9045bd85d59f,NA,NA,NA
13861,29.5333,49.6667,Euterpina acutifrons,a7475063-86a5-41c5-be43-378e1a369958,1968-08-29T13:15:00Z,NA,NA
13862,-0.033472225,56.15014,Carcharhinus falciformis,a74cf8ed-737e-4a65-86ff-e4a403bf2388,NA,NA,NA
13863,0.41916666666667,56.0335333333329,Carcharhinus falciformis,a754c840-111d-4c65-85db-b7b2277fc10a,NA,NA,NA
13864,12.2,44.8167,Subeucalanus subcrassus,a75cefb6-be62-475f-a60d-1ed6ab3c10ab,1966-11-29T21:00:00Z,NA,NA
13865,26.6333,56.6833,Subeucalanus subcrassus,a75e6d82-88d2-4b43-9c13-6dea17d040ac,1970-01-27T15:30:00Z,NA,NA
13866,11.7167,45,Subeucalanus subcrassus,a7646437-b121-47e8-ab88-ad84bde1f910,1989-01-16T06:34:48Z,NA,NA
13867,10.3,56.1,Lucifer typus,a764ef54-d85f-4c63-97a3-dc2952aa2366,1988-10-30,NA,NA
13868,12.1167,45,Parvocalanus latus,a76e1e75-e216-4874-92bf-f8aacd2b9cb7,1989-07-28T12:30:00Z,NA,NA
13869,11.526667,42.658333,Lutjanus kasmira,a76f501a-4e2b-452a-b62e-6d55e77b6131,NA,NA,10
13870,23.1667,60.3333,Subeucalanus subcrassus,a7751620-2807-4a7f-8afd-0b69f9d1bb44,1968-09-07T15:30:00Z,NA,NA
13871,19.083,60.417,Pulleniatina obliquiloculata,a7752cdb-d603-4b49-a595-add9abc49d8a,1965-06-25,1965-06-25,NA
13872,23.8333,58.6,Temora turbinata,a77dbc37-d2b1-47de-888c-bee51d63d76e,1968-09-06T21:19:48Z,NA,NA
13873,23.62726,58.28472,Fulvia fragilis,a77f1a45-d078-44e7-a9ea-7d315095bec6,2022-02-11,NA,NA
13874,23.95,63,Euterpina acutifrons,a78084ca-eeb4-4737-bc34-3de295c69556,1969-08-23T14:40:12Z,NA,NA
13875,12,48,Acanthurus gahhm,a782345f-7601-4de9-915f-e001af4cdd1a,1775-07-02T12:00:00Z,NA,NA
13876,15.5167,52.2333,Parvocalanus elegans,a787200e-2db5-46b7-b26c-5c4cbbc467b6,1989-08-04T21:10:12Z,NA,NA
13877,-0.033472225,56.15014,Carcharhinus falciformis,a787cd57-b2c0-4b88-9520-fbcc4c7020d1,NA,NA,NA
13878,14.4467,65.015,Pulleniatina obliquiloculata,a78e6fde-7acb-40e5-a3d8-01f0f2cf33b4,1995-07-27,1995-07-27,NA
13879,12.2333,43.4833,Euterpina acutifrons,a78f9e36-39f7-4de1-8e95-9c92be9ac183,1963-09-05T15:40:12Z,NA,NA
13880,12.85,53.2167,Parvocalanus latus,a79a3238-8a68-4753-8259-57731d3c91da,1989-12-20T20:45:00Z,NA,NA
13881,12.45,44.8,Subeucalanus crassus,a79c818a-75cb-43f2-95cf-1e481fb83d15,1963-08-05T07:30:00Z,NA,NA
13882,12.15,49.4,Calanopia elliptica,a79cd654-842c-4efe-922e-2c2e904007eb,1965-09-13T07:00:00Z,NA,NA
13883,11.5833,49.6667,Subeucalanus crassus,a79d3572-6167-4b21-a685-5d74d21c3651,1963-12-01T15:10:12Z,NA,NA
13884,24.5247497559,57.2152500153,Muggiaea atlantica,a7a08051-8f9e-4d60-a40d-da00c888d544,1997-02-26T12:00:00Z,NA,NA
13885,3,46.95,Subeucalanus subcrassus,a7a497cd-ff35-4971-af1f-03ef2f947025,1970-09-27T21:00:00Z,NA,NA
13886,26.020728,50.631022,Decapterus russelli,a7a77c20-debb-4daf-b03e-f303380a2486,1977-02-15,NA,34277
13887,12.4,43.75,Euterpina acutifrons,a7b140a2-501d-4601-b87d-e0554c8089cb,1963-08-05T02:00:00Z,NA,NA
13888,12.5333,45,Parvocalanus latus,a7b3dd2c-c1d0-4928-aa19-8b8cdf62d62a,1989-01-15T19:30:00Z,NA,NA
13889,1.2001389,62.633472,Istiompax indica,a7b3fe26-a51f-4147-a063-514902e3a81d,NA,NA,NA
13890,24.7833,63,Euterpina acutifrons,a7b4a49b-afb5-4caf-9361-2f0af53832fd,1969-01-31T13:00:00Z,NA,NA
13891,26.57886,50.126324,Diadema setosum,a7b50a41-48f4-46ed-8d84-8390cf69470d,NA,NA,16864
13892,1.6667,45.2167,Subeucalanus crassus,a7b5ec47-833d-4b3b-a0dc-73c027925197,1970-09-21T15:40:12Z,NA,NA
13893,20.73,60.25,Aidanosagitta neglecta,a7b8a1ed-ef12-4423-9dc3-a219018324c3,1963-03-19/1964-09-21,NA,NA
13894,26.0333,51.7833,Parvocalanus latus,a7c62ff3-d98f-4c7d-88b4-7d8482d3a28b,1970-01-22T14:34:48Z,NA,NA
13895,13.0833,48.9,Euterpina acutifrons,a7cff13f-8513-4397-928e-1c0cf6c67db7,1989-12-16T00:25:01Z,NA,NA
13896,25.5167,57.1,Parvocalanus latus,a7d27887-c10f-4517-8042-3f3313aee6ec,1969-07-24T10:10:12Z,NA,NA
13897,12.3333,44,Subeucalanus subcrassus,a7d6629a-935d-4153-8f0c-ed3deece1fce,1989-09-18T21:28:12Z,NA,NA
13898,11.0833,44.8,Subeucalanus subcrassus,a7da0876-fe5d-430b-b3be-7a87387592a5,1963-05-30T22:30:00Z,NA,NA
13899,12.0833,44,Euterpina acutifrons,a7e445b7-8560-414f-ba2b-d50cc673820c,1986-08-22T00:31:58Z,NA,NA
13900,22.6167,63,Subeucalanus subcrassus,a7ed541f-2570-4c70-9ea1-af0ff10c096b,1969-03-03T21:30:00Z,NA,NA
13901,13.4333,48.8,Subeucalanus subcrassus,a7efae3c-9de1-449c-917b-aa0665010aa8,1989-12-16T04:43:48Z,NA,NA
13902,0.452699999999999,55.888733333333,Istiompax indica,a7f12596-b763-498c-b8dc-7e9f3d036476,NA,NA,NA
13903,26.3333,55.8,Parvocalanus latus,a7ffddfc-f1d5-4be4-9c7c-a8a4143d54d8,1970-01-28T06:10:12Z,NA,NA
13904,0.46956666666667,56.0001,Carcharhinus falciformis,a800491c-a561-4cb9-bfd3-a56e108cad97,NA,NA,NA
13905,25.2669,60.751575,Cellana rota,a8048422-4a8e-489f-a0a1-30b4be40f6ca,2013,NA,NA
13906,-0.033472225,56.15014,Carcharhinus falciformis,a806da4b-0145-46f2-a6f8-63cf5a2691aa,NA,NA,NA
13907,14.3167,50.6333,Parvocalanus latus,a809e928-75b2-410a-919a-c4e3ed10af17,1989-01-11T00:34:58Z,NA,NA
13908,12.25,43.5,Subeucalanus subcrassus,a80b0b85-0b46-422c-9f25-20d9479e0b03,1964-12-29T12:49:48Z,NA,NA
13909,12.0833,46,Subeucalanus subcrassus,a80d15fd-9248-4677-9f68-ea002f06c963,1989-09-20T22:10:48Z,NA,NA
13910,13.9833,48.65,Euterpina acutifrons,a80d7860-aea9-4b19-b161-5d8f3578673d,1986-08-15T00:40:01Z,NA,NA
13911,13.9333,48.6667,Parvocalanus elegans,a80fbaba-9f9e-4c7d-ae33-5a20397d39e4,1989-12-16T11:40:12Z,NA,NA
13912,26.2848333333,50.7673333333,Biflustra savartii,a8105914-138d-48b5-8658-fbaf68699947,1994-10-21,NA,NA
13913,28.85,50.5833,Euterpina acutifrons,a8128117-f8de-45be-99c9-92ad127c2317,1970-01-19T20:49:48Z,NA,NA
13914,27.8167,49.3,Euterpina acutifrons,a8128206-33dd-4393-bc18-b17f927047db,1970-01-18T22:00:00Z,NA,NA
13915,22.65,59.43055556,Pterois antennata,a8128661-382e-4e4f-a85c-fe961c711bb9,1981-09-23,NA,NA
13916,22.0833,64.0667,Subeucalanus subcrassus,a8151e96-dde9-44b3-8179-b001512c6773,1969-01-17T10:13:12Z,NA,NA
13917,23.6249,58.47861,Mactra lilacea,a817651c-ba80-4045-b690-34446f2e3057,2022-01-30,NA,NA
13918,16.93392,54.78437,Lepidonotus carinulatus,a8195394-3ad5-43ad-8aee-6822ee137893,2022-01-17,NA,NA
13919,15.55,52.2833,Subeucalanus crassus,a81b934a-b2f2-49f2-be56-594c1d928d59,1989-01-09T23:15:00Z,NA,NA
13920,25.935444,56.465695,Dascyllus trimaculatus,a820dc99-d66a-4702-ae48-39132e73e3ca,NA,NA,35000
13921,12.1833,44.8,Subeucalanus subcrassus,a821afea-d0f0-4d20-9706-435a0ea67e37,1963-05-30T12:00:00Z,NA,NA
13922,11.8667,44.8,Euterpina acutifrons,a8230e2e-b2e2-4f20-b65b-39fb1872ca70,1963-11-27T19:30:00Z,NA,NA
13923,26.7833,56.7333,Parvocalanus latus,a8275e01-957c-4c74-9f9b-4fe79c099085,1969-07-23T15:49:48Z,NA,NA
13924,13.1167,48.55,Subeucalanus subcrassus,a82a3255-623a-4228-a00e-24a1981d31e2,1989-09-23T21:00:00Z,NA,NA
13925,12.0833,46.0167,Parvocalanus latus,a82a39a3-d3cb-443b-85ff-8614fb03d0c6,1989-01-14T16:00:00Z,NA,NA
13926,13.3333,53.0167,Subeucalanus subcrassus,a82f31f1-fd56-49c8-83f6-46f0524c3084,1966-05-05T20:40:12Z,NA,NA
13927,4.70422999999999,48.3689666666669,Carcharhinus falciformis,a83a66fa-7068-41c2-a9e2-9c63872521a5,NA,NA,NA
13928,29.5833,52.6333,Gambusia holbrooki,a83befa5-0d7c-448d-9a44-e2e10a83af95,1976-03-17,1976-11-,NA
13929,12.2,44.8167,Calanopia elliptica,a83d470f-a6c2-4fc3-8406-76ad0ad1870f,1966-11-29T21:00:00Z,NA,NA
13930,29,48.4167,Sardinella gibbosa,a83eb603-e3eb-4060-bc6b-3388a6b8c0af,1985-08-20,NA,100
13931,3.3834722,53.800137,Seriola rivoliana,a84265e7-915e-4c65-a74c-772230884efa,NA,NA,NA
13932,11.6,47.5,Euterpina acutifrons,a845d2e5-faa7-42b6-b97b-9a0286ca3ba8,1966-11-03T15:19:48Z,NA,NA
13933,13.0833,46.9333,Subeucalanus subcrassus,a8473656-5092-400b-ac7b-cd3efc357c16,1969-09-01T06:49:48Z,NA,NA
13934,0.9334722,50.73347,Carcharhinus falciformis,a848edf3-84c1-40e8-b0f2-9d0c8f830860,NA,NA,NA
13935,25.0333,56.5667,Subeucalanus subcrassus,a84942df-068f-4771-8b95-55bae5858d18,1968-09-05T10:10:12Z,NA,NA
13936,12.3667,45,Subeucalanus subcrassus,a84bb7a3-6a3e-47b4-a864-bebb45eaf429,1989-01-15T22:30:00Z,NA,NA
13937,11.25,44.8,Calanopia elliptica,a84cd307-0965-42a6-ac87-7d6e56c1a636,1963-08-05T22:40:12Z,NA,NA
13938,0.9334722,50.73347,Carcharhinus falciformis,a850dc26-7119-467c-a965-15dac454c632,NA,NA,NA
13939,17,59.3333,Parvocalanus latus,a85179f0-eaa6-41ff-8346-ae36c8c622e5,1980-03-17T01:00:00Z,NA,NA
13940,12.3167,44,Subeucalanus subcrassus,a8528dc6-8d39-4653-906e-5c7be2763253,1986-08-22T08:49:48Z,NA,NA
13941,1.2001389,62.633472,Carcharhinus falciformis,a8552d8e-b2f7-4482-ae9a-50eb276afbb0,NA,NA,NA
13942,26.6667,56.7,Temora turbinata,a8566108-163a-438c-95ca-ea101d442e8b,1968-07-10T22:55:12Z,NA,NA
13943,12.5667,44.8167,Calanopia elliptica,a857419e-f011-4054-8a24-45ca649a1bf4,1966-11-29T16:49:48Z,NA,NA
13944,1.2001389,62.633472,Istiompax indica,a85a03b1-1462-4854-a893-f4dfcdeea5be,NA,NA,NA
13945,11.7378133333329,52.3689166666669,Galeocerdo cuvier,a85e3c9e-2bdc-4590-8181-c0b3edd66ea6,NA,NA,NA
13946,21.9333,63,Subeucalanus subcrassus,a862b038-df71-48c1-b25a-84f6de4ef171,1969-08-22T06:19:48Z,NA,NA
13947,26.2166652679,51.4166641235,Eumida sanguinea,a8639e13-84ea-4598-bbb5-ef25abffa87f,1843-07-02T12:00:00Z,NA,NA
13948,11.85,46.75,Pulleniatina obliquiloculata,a865403d-dd60-42a2-9844-9120d1090a9a,NA,NA,NA
13949,12.6667,53.25,Subeucalanus subcrassus,a8667326-0856-4da8-978f-d84d4dcdaae0,1963-10-20T22:00:00Z,NA,NA
13950,4.5834723,56.050137,Carcharhinus falciformis,a8683b44-964f-4a1b-aa28-9a8dd8074eb5,NA,NA,NA
13951,11.25,44.8,Subeucalanus crassus,a86b9b5f-5188-45cb-a4cd-30f4bc71560b,1963-08-05T22:40:12Z,NA,NA
13952,13.771755,45.6265805,Chaetoceros curvisetus,a870a27b-0547-47a2-bbf5-440818c62534,2013-11-27/2013-11-27,NA,NA
13953,12.3,43.45,Dipterygonotus balteatus,a870f3e9-39e9-4f81-b7ac-1c4e2a58e85e,1981-03-04,NA,100
13954,1.3834722,52.200138,Carcharhinus falciformis,a873470b-eab1-487e-8a5d-724a613c3e51,NA,NA,NA
13955,13.8667,48.6,Calanopia elliptica,a87eedbf-5db4-47f7-8587-9618adcb7fd0,1963-09-10T07:15:00Z,NA,NA
13956,12.0666666031,53.2000007629,Decapterus russelli,a88179ae-fb02-4aad-aa9f-ae8ba558b9ad,1989-01-15T12:00:00Z,NA,NA
13957,11.958783,43.313533,Lutjanus kasmira,a8829a63-6655-4ba2-b472-e86e8055c51a,NA,NA,10
13958,26.3333,52.3,Temora turbinata,a8847f87-f1ee-4a35-8bfb-6caf68cf45fb,1970-01-22T20:25:12Z,NA,NA
13959,15.3333,52.2833,Subeucalanus crassus,a88503e9-0b46-4e10-9bc2-1e83e5fd89bb,1986-10-13T06:00:00Z,NA,NA
13960,10.5833,44.8,Subeucalanus crassus,a8874623-f1bf-4c49-97a8-4b98eba1d761,1966-11-30T12:00:00Z,NA,NA
13961,13.4333,48.8,Subeucalanus crassus,a887cbce-475c-4354-9663-8571607cb146,1989-12-16T04:43:48Z,NA,NA
13962,3.6333,47.45,Pterois miles,a8911d43-37ae-4898-9e74-828978d25aac,1991-06-01/1991-06-01,NA,NA
13963,27.9333,50,Parvocalanus latus,a8918910-038e-49f5-b127-3a5c50fe51b6,1970-01-20T11:00:00Z,NA,NA
13964,12.5667,44.8,Euterpina acutifrons,a89799ed-7b13-4dec-8525-4c50ede4965b,1963-09-07T07:00:00Z,NA,NA
13965,14.6,52.5,Calanopia elliptica,a899ad15-3c3c-4fe8-a08d-6282bbb7be2e,1966-11-25T15:00:00Z,NA,NA
13966,13.2833,48.8667,Subeucalanus subcrassus,a89b4a5e-9475-4c28-8fac-c8455d5ffdb1,1963-11-30T12:49:48Z,NA,NA
13967,20.701251,58.898292,Pleurobranchus forskalii,a89eb953-0c76-4df0-bb71-5e386313c6d9,2022-11-16,NA,NA
13968,29.4833,52.6417,Gambusia holbrooki,a8a2bd32-9bb7-4cba-9903-998a825de2a4,1976-10-12,1978-02-,NA
13969,12.4,43.75,Subeucalanus crassus,a8a433e6-5bb8-4a0b-a9fb-41a51b4e1366,1963-07-11T15:49:48Z,NA,NA
13970,15.4667,52.15,Euterpina acutifrons,a8a50568-adaa-49d1-a7f7-9ed1b74bce2b,1966-11-25T07:15:00Z,NA,NA
13971,1.1834723,49.766804,Seriola rivoliana,a8adbb1e-51cc-4df3-8f5e-97fe23de3b1c,NA,NA,NA
13972,27.4025,49.2313888889,Loimia medusa,a8b021f4-c55b-4cab-a1a0-2a062bc1ecd7,NA,NA,NA
13973,12.5667,53.3167,Subeucalanus subcrassus,a8b64372-2130-4698-8d5e-49b6af03b508,1989-12-20T12:00:00Z,NA,NA
13974,14.6167,52.5,Subeucalanus subcrassus,a8b74693-18f0-4ddd-9bfa-82cb3c6e52e3,1966-05-07T08:00:00Z,NA,NA
13975,23.8167,58.6333,Subeucalanus subcrassus,a8ba23b0-4193-4f6c-b6d2-cbf66cb278e5,1969-07-25T13:15:00Z,NA,NA
13976,2.300139,52.850136,Carcharhinus falciformis,a8bac3c7-6148-432b-8447-8945151887ab,NA,NA,NA
13977,28.3833,49.6,Calanopia elliptica,a8bcd65e-57c4-4275-a661-ec30ebdedfee,1970-01-19T08:45:00Z,NA,NA
13978,22.7167,59.95,Parvocalanus latus,a8bf7b3c-83ef-429b-9136-d196679438b3,1969-06-27T10:00:00Z,NA,NA
13979,11.8167,52.0667,Subeucalanus subcrassus,a8c1dc45-0979-475d-bed7-167a51ab64d7,1986-10-17T02:34:48Z,NA,NA
13980,11.95,52.9167,Subeucalanus subcrassus,a8c68e22-47d1-408b-8ff9-2d079816273b,1963-10-16T05:00:00Z,NA,NA
13981,12.4,43.75,Subeucalanus subcrassus,a8c71f26-2fab-45be-a8d6-32befaaf8e1a,1963-07-11T15:49:48Z,NA,NA
13982,13,59.3333,Subeucalanus subcrassus,a8cac61a-55d9-4319-897a-12d2cdbc609c,1980-03-25T23:49:48Z,NA,NA
13983,14.321,57.347,Pulleniatina obliquiloculata,a8d06dd3-1ed0-4c03-9bc0-2805d55e749a,1986-05-24,1986-05-24,NA
13984,1.0168055,52.08347,Carcharhinus falciformis,a8d08dec-6c26-4035-aa20-90542c36a652,NA,NA,NA
13985,13.7333,48.7167,Euterpina acutifrons,a8d152de-22e2-42e3-97eb-3c115ca4614a,1989-12-16T08:00:00Z,NA,NA
13986,13.4833,48.8167,Subeucalanus subcrassus,a8d26615-079d-4f56-90c4-2d3664f6c71a,1989-01-12T23:00:00Z,NA,NA
13987,2.5168056,54.43347,Platax teira,a8d68997-1e44-45fc-91bc-5af794cb8c88,NA,NA,NA
13988,10.5667,45,Calanopia elliptica,a8d9aaf5-d271-4b11-827e-1b96f5935865,1969-08-30T11:40:12Z,NA,NA
13989,28.1167,50.3333,Euterpina acutifrons,a8dc8ce2-22b7-41ef-9778-f967db7e4dbe,1970-01-20T08:00:00Z,NA,NA
13990,2.350139,51.133472,Istiompax indica,a8e095e3-ce7c-4823-8e4f-f2a37237aa62,NA,NA,NA
13991,12.5833,45,Parvocalanus latus,a8e0bd7d-ef4a-46fa-ad30-427d3f9962a6,1986-03-03T21:40:48Z,NA,NA
13992,11.7167,45,Parvocalanus latus,a8e9470b-eb0c-43d4-81d4-1109fc2a9c98,1989-01-16T00:34:58Z,NA,NA
13993,14.9167,52.5,Subeucalanus subcrassus,a8e97916-fb58-4f33-872e-c647976fae4f,1989-01-09T12:30:00Z,NA,NA
13994,3.550139,54.133472,Istiompax indica,a8f0d8a6-b6d8-43e4-9eae-4a56c3bef92d,NA,NA,NA
13995,4.7333,50.8333,Calanopia elliptica,a8f1061b-2138-470c-b8d5-e417a47b1d7e,1970-10-03T23:19:48Z,NA,NA
13996,12,54,Zanclus cornutus,a8fc2c44-4894-4048-a7c4-2c5e6fb938f7,1758-07-02T12:00:00Z,NA,NA
13997,12.35,45,Calanopia elliptica,a8fdb8c5-2c22-45ce-be80-758ea2ddff37,1989-09-20T01:15:00Z,NA,NA
13998,15.5167,52.2333,Parvocalanus latus,a90052d3-5fcd-409d-9b33-980d606b2591,1989-08-04T21:10:12Z,NA,NA
13999,11.9899997711,50.9333343506,Fistularia commersonii,a9016b73-8c6d-4922-81d9-b04f14fb07b7,NA,NA,NA
14000,1.1834723,49.766804,Carcharhinus falciformis,a903761f-73a3-4e7f-a733-a8913c81d557,NA,NA,NA
14001,12.25,43.5,Euterpina acutifrons,a9088b05-e4fe-4c22-aef1-3415bb7c0114,1963-07-11T11:10:12Z,NA,NA
14002,12.5,45,Subeucalanus crassus,a9093554-bec6-4620-a98e-d9154c6f8a23,1986-10-23T22:34:48Z,NA,NA
14003,12.4,43.7333,Calanopia elliptica,a90a1718-6a4c-42ea-bdcc-a75c382edbbb,1966-08-10T11:48:00Z,NA,NA
14004,25,58,Chrysopetalum debile,a90b1546-533d-41f8-9296-627809c31767,1855-07-02T12:00:00Z,NA,NA
14005,11.9333,47.5,Euterpina acutifrons,a90b19d2-dff5-4a8e-a9af-dd3acab6a68f,1967-02-11T22:15:00Z,NA,NA
14006,22.6583333333,59.425,Abudefduf vaigiensis,a90eb0cf-03cf-4fbc-a084-1dee45841862,1982-03-11T12:00:00Z,NA,NA
14007,12.4,43.75,Subeucalanus subcrassus,a90eb97f-4de4-4820-992b-697526ca2a83,1966-12-01T09:10:12Z,NA,NA
14008,26.3167,56.8167,Subeucalanus subcrassus,a91025af-ee85-4241-bf7c-a3cc176e7436,1968-09-04T16:15:00Z,NA,NA
14009,13.3333,53.0167,Euterpina acutifrons,a9112557-deba-4107-938d-a3110466807b,1966-05-05T20:40:12Z,NA,NA
14010,12.1833,49.3833,Euterpina acutifrons,a913ac01-e805-4cbc-a6ec-5817530b052e,1967-02-09T22:45:00Z,NA,NA
14011,13.9833,48.7667,Subeucalanus subcrassus,a9174826-c8a5-410d-9559-40064e733b15,1966-11-28T14:19:48Z,NA,NA
14012,14.6,52.5833,Euterpina acutifrons,a91914f0-8670-43a2-b332-e40a52228f89,1963-10-21T22:10:12Z,NA,NA
14013,26.3,56.8,Euterpina acutifrons,a91d0812-55a0-4586-890e-66914dfef5c0,1970-01-27T10:25:12Z,NA,NA
14014,28,49.9333,Temora turbinata,a91db9d2-e133-4d3c-9a04-62accbff95f0,1968-07-06T07:00:00Z,NA,NA
14015,12.2,49.6,Euterpina acutifrons,a9206caa-98d1-434e-b35e-8bda8dd468b7,1966-08-15T13:00:00Z,NA,NA
14016,26.3333,56.15,Subeucalanus subcrassus,a922dbc7-c1f1-49c8-a7b8-b2b441fc0a5f,1968-09-04T02:34:48Z,NA,NA
14017,12.25,43.5,Subeucalanus crassus,a92f0184-5764-4840-b4c3-3f04f3e27faa,1963-07-11T11:10:12Z,NA,NA
14018,12.6333,45,Parvocalanus latus,a9374996-cb11-4980-a2da-d18652a4f0fa,1989-01-15T17:30:00Z,NA,NA
14019,12.5333,47.4167,Subeucalanus subcrassus,a93a6f57-f959-471e-9c93-0ebdcc90e18d,1989-09-23T03:39:00Z,NA,NA
14020,27.5833,51.65,Subeucalanus subcrassus,a93d35a0-39b0-4a55-9965-32d445576aa2,1968-07-07T03:19:48Z,NA,NA
14021,13.95,52.7667,Euterpina acutifrons,a943a18c-a24a-4a4f-a9bd-71becf2d3a5a,1989-12-21T09:00:00Z,NA,NA
14022,11.75,45,Subeucalanus crassus,a950dcc5-d5a0-4d26-8316-5bb0da5c698b,1989-07-28T16:40:12Z,NA,NA
14023,13.15,48.9,Euterpina acutifrons,a951b3c4-ca75-4d25-b3d9-672cd4539387,1989-01-12T12:15:00Z,NA,NA
14024,14.6167,52.5,Subeucalanus subcrassus,a95630cd-1766-49fe-aa1e-c78860b97543,1966-05-07T08:00:00Z,NA,NA
14025,1.6667,53.3333,Subeucalanus subcrassus,a9572bb4-a9bf-41ac-aa30-82bead4ef432,1967-02-09T22:25:12Z,NA,NA
14026,13.3333,49.0333,Subeucalanus subcrassus,a95c0713-8f2c-42fd-976d-34761907eced,1966-11-28T08:30:00Z,NA,NA
14027,21.00333333,65.01916667,Chaetoceros decipiens,a95d4f43-39d5-49b5-a52e-6f3feeaab0f0,2009,NA,NA
14028,26.3167,56.8167,Parvocalanus latus,a960d47d-52de-492c-9922-57e7e5ce0eaa,1968-09-04T16:15:00Z,NA,NA
14029,12.45,44.8,Euterpina acutifrons,a9616d6b-6c86-4764-a56e-57a8ca0bac08,1966-03-14T15:00:00Z,NA,NA
14030,28.3667,50.8667,Subeucalanus subcrassus,a9627a58-bdd9-4d9d-8203-747d286856c2,1970-01-20T01:19:48Z,NA,NA
14031,11.7167,44.9833,Parvocalanus latus,a964462f-88fb-4098-bd04-3d202ad7016b,1986-03-04T07:30:00Z,NA,NA
14032,30.3992,48.9274,Sousa plumbea,a969ec2f-08a5-46a6-927b-cc9ffe0e7485,2015-11-26,2015-11-26,11.13
14033,1.7334722,62.600136,Istiompax indica,a96a6662-3525-4102-a9a1-24db8743a3d2,NA,NA,NA
14034,11.7378133333329,52.3689166666669,Galeocerdo cuvier,a96a9efa-646d-4be0-a818-b87d49b346d1,NA,NA,NA
14035,13.0833,47.4167,Subeucalanus subcrassus,a96ab454-cd30-4268-bab9-e84fa7ddf451,1986-03-05T09:49:48Z,NA,NA
14036,11.75,45,Subeucalanus crassus,a96ae851-ccdb-4c1d-b9d8-52c8dca89f75,1989-07-28T16:40:12Z,NA,NA
14037,12.75,48.9167,Euterpina acutifrons,a96b5cac-5678-4f86-9be9-c1dede7de53d,1986-08-16T16:00:00Z,NA,NA
14038,25.6833,57.0833,Parvocalanus latus,a96c35f1-1df0-4e22-a8c6-a7d4c0ed1fea,1970-01-27T01:00:00Z,NA,NA
14039,14,52.75,Euterpina acutifrons,a96cfa1c-81cb-42b5-86be-570ad3cd3caa,1986-08-08T04:45:00Z,NA,NA
14040,15.25,52.25,Calanopia elliptica,a96dad50-b01b-48ac-923b-07a9b8b1d956,1966-03-19T10:30:00Z,NA,NA
14041,25,58,Onuphis eremita,a9727a16-e99c-4034-b381-810651c1787f,1883-07-02T12:00:00Z,NA,NA
14042,12.4167,43.75,Subeucalanus subcrassus,a97898e3-79d2-4bfe-9706-8c7c2ea2dfac,1966-03-13T07:30:00Z,NA,NA
